City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
268,Zuenoula,CI,2022-02-08 19:27:45,7.4292,-6.0431,85.84,28,74,2.01
269,Hornepayne,CA,2022-02-08 19:27:46,49.2138,-84.7705,26.17,79,100,9.86
270,Great Bend,US,2022-02-08 19:27:46,38.3645,-98.7648,61.32,20,0,25.32
271,Tazovskiy,RU,2022-02-08 19:28:46,67.4667,78.7,-2.09,83,100,17.0
272,Las Vegas,US,2022-02-08 19:26:21,36.175,-115.1372,68.23,19,0,6.91
273,Montana,BG,2022-02-08 19:28:47,43.4125,23.225,31.55,61,6,14.52
274,Annau,TM,2022-02-08 19:28:47,37.8876,58.516,36.9,56,0,0.0
275,Khovu-Aksy,RU,2022-02-08 19:28:48,51.1333,93.6,-5.49,86,100,3.8
276,Clyde River,CA,2022-02-08 19:28:48,70.4692,-68.5914,-23.57,69,75,4.61
277,Muros,ES,2022-02-08 19:28:49,42.7762,-9.0603,59.5,76,6,4.83
278,Vila Do Maio,CV,2022-02-08 19:28:49,15.1333,-23.2167,74.19,79,0,11.07
279,Aklavik,CA,2022-02-08 19:28:49,68.2191,-135.0107,-37.37,66,40,0.0
280,New Norfolk,AU,2022-02-08 19:28:50,-42.7826,147.0587,54.72,73,59,1.72
281,Lodja,CD,2022-02-08 19:28:50,-3.4833,23.4333,73.49,81,85,1.95
282,Nanchong,CN,2022-02-08 19:28:50,30.7951,106.0847,39.09,93,100,3.31
283,Husavik,IS,2022-02-08 19:28:51,66.0449,-17.3389,28.31,93,100,24.14
284,Tabas,IR,2022-02-08 19:28:51,33.5959,56.9244,50.23,31,93,2.98
285,Yumen,CN,2022-02-08 19:28:52,40.2833,97.2,18.5,52,11,7.36
286,Barreiras,BR,2022-02-08 19:28:52,-12.1528,-44.99,82.42,69,100,3.85
287,Acapulco,MX,2022-02-08 19:27:52,16.8634,-99.8901,85.82,62,40,6.91
288,Outjo,NA,2022-02-08 19:28:53,-20.1167,16.15,74.61,57,100,18.48
289,Butaritari,KI,2022-02-08 19:28:53,3.0707,172.7902,81.54,77,73,13.76
290,Pemba,MZ,2022-02-08 19:28:53,-12.974,40.5178,79.5,89,75,10.36
291,Sorsk,RU,2022-02-08 19:28:54,54.0033,90.2467,-11.18,100,100,4.81
292,Kununurra,AU,2022-02-08 19:27:09,-15.7667,128.7333,78.78,83,100,3.44
293,Kungurtug,RU,2022-02-08 19:28:54,50.5994,97.5228,-8.61,96,100,2.35
294,Aracati,BR,2022-02-08 19:28:55,-4.5617,-37.7697,86.45,57,11,13.02
295,Tarakan,ID,2022-02-08 19:28:55,3.3,117.6333,76.1,87,100,6.73
296,Sola,VU,2022-02-08 19:28:55,-13.8833,167.55,80.42,83,100,30.33
297,Mucuri,BR,2022-02-08 19:28:56,-18.0864,-39.5508,83.23,69,100,15.35
298,Katsuura,JP,2022-02-08 19:28:56,35.1333,140.3,42.91,84,85,10.04
299,Champerico,GT,2022-02-08 19:28:57,14.3,-91.9167,90.14,64,13,8.48
300,Marsabit,KE,2022-02-08 19:28:57,2.3284,37.9899,73.47,34,100,8.08
301,San Anselmo,US,2022-02-08 19:28:58,37.9747,-122.5616,69.71,64,0,1.01
302,Komsomolskiy,UZ,2022-02-08 19:28:58,40.4272,71.7189,35.02,86,40,6.91
303,Moranbah,AU,2022-02-08 19:28:58,-22.0016,148.0466,68.92,80,0,2.15
304,Grand Gaube,MU,2022-02-08 19:28:59,-20.0064,57.6608,76.37,78,93,3.0
305,Ahipara,NZ,2022-02-08 19:28:59,-35.1667,173.1667,73.58,94,94,7.09
306,Yambio,SS,2022-02-08 19:29:00,4.5721,28.3955,78.15,25,97,3.76
307,San Francisco,US,2022-02-08 19:25:12,37.7749,-122.4194,70.34,58,0,7.0
308,Lashio,MM,2022-02-08 19:29:00,22.9333,97.75,46.54,65,0,2.04
309,Skagen,DK,2022-02-08 19:29:01,57.7209,10.5839,42.28,77,13,26.71
310,Bosaso,SO,2022-02-08 19:29:01,11.2842,49.1816,75.25,70,49,6.2
311,Sayat,TM,2022-02-08 19:29:01,38.7839,63.8803,35.47,42,6,3.04
312,Ishinomaki,JP,2022-02-08 19:29:02,38.4167,141.3,31.32,73,8,9.98
313,Chengde,CN,2022-02-08 19:29:02,40.9725,117.9361,22.14,42,0,2.44
314,Port Hardy,CA,2022-02-08 19:29:03,50.6996,-127.4199,45.75,93,100,18.41
315,Saint-Francois,FR,2022-02-08 19:29:03,46.4154,3.9054,39.67,80,0,3.44
316,Vilyuysk,RU,2022-02-08 19:29:04,63.7553,121.6247,-39.71,100,96,1.57
317,Ancud,CL,2022-02-08 19:29:04,-41.8697,-73.8203,72.23,59,100,9.84
318,Teknaf,BD,2022-02-08 19:30:05,20.8624,92.3058,61.54,60,76,10.65
319,Iqaluit,CA,2022-02-08 19:30:05,63.7506,-68.5145,-0.31,77,100,9.22
320,Hithadhoo,MV,2022-02-08 19:30:06,-0.6,73.0833,82.63,69,100,15.05
321,Vila Velha,BR,2022-02-08 19:30:07,-20.3297,-40.2925,85.95,70,20,16.11
322,Kattivakkam,IN,2022-02-08 19:30:08,13.2167,80.3167,79.07,75,9,8.12
323,Tagusao,PH,2022-02-08 19:30:09,9.1924,117.8141,78.37,80,100,3.47
324,Pangkalanbuun,ID,2022-02-08 19:30:09,-2.6833,111.6167,74.43,96,100,0.45
325,Sredniy Ikorets,RU,2022-02-08 19:30:10,51.0675,39.7584,32.9,99,100,8.14
326,Pacific Grove,US,2022-02-08 19:25:14,36.6177,-121.9166,72.55,50,0,11.01
327,Mahebourg,MU,2022-02-08 19:30:10,-20.4081,57.7,76.24,88,40,3.44
328,Hobyo,SO,2022-02-08 19:30:11,5.3505,48.5268,76.64,72,29,20.2
329,Malya,TZ,2022-02-08 19:30:11,-2.9833,33.5167,66.69,81,67,4.0
330,Igarka,RU,2022-02-08 19:30:12,67.4667,86.5833,-11.16,92,100,11.97
331,Verkhoyansk,RU,2022-02-08 19:30:12,67.5447,133.385,-45.94,100,91,1.36
332,Poum,NC,2022-02-08 19:30:12,-20.2333,164.0167,81.75,85,100,26.19
333,Mayo,US,2022-02-08 19:30:13,38.8876,-76.5119,48.24,39,0,9.22
334,Hanzhong,CN,2022-02-08 19:30:13,33.0728,107.0303,33.22,72,100,0.38
335,Gao,ML,2022-02-08 19:30:14,16.6362,1.637,72.72,9,0,11.05
336,Bulolo,PG,2022-02-08 19:30:14,-7.2,146.65,71.89,99,100,0.98
337,Williams Lake,CA,2022-02-08 19:30:15,52.1415,-122.1445,36.97,78,100,10.36
338,Carmo Do Paranaiba,BR,2022-02-08 19:30:15,-19.0008,-46.3161,70.75,90,100,3.8
339,Makakilo City,US,2022-02-08 19:30:16,21.3469,-158.0858,75.69,63,0,9.22
340,Paamiut,GL,2022-02-08 19:30:16,61.994,-49.6678,-0.83,83,100,9.01
341,Wanaka,NZ,2022-02-08 19:25:42,-44.7,169.15,60.12,86,100,1.01
342,Traverse City,US,2022-02-08 19:26:30,44.7631,-85.6206,36.61,58,40,8.05
343,Natal,BR,2022-02-08 19:30:02,-5.795,-35.2094,88.45,66,20,16.11
344,Veraval,IN,2022-02-08 19:30:18,20.9,70.3667,67.89,79,5,11.07
345,Kyzyl-Suu,KG,2022-02-08 19:30:18,42.3414,78.0056,23.63,70,100,8.19
346,Ewa Beach,US,2022-02-08 19:30:18,21.3156,-158.0072,77.09,63,0,9.22
347,Xicotencatl,MX,2022-02-08 19:30:19,23.0167,-98.8833,67.03,35,10,2.21
348,La Asuncion,VE,2022-02-08 19:30:19,11.0333,-63.8628,79.63,70,45,15.55
349,Simpang Empat,MY,2022-02-08 19:30:20,4.95,100.6333,78.8,95,96,2.66
350,Koumac,NC,2022-02-08 19:30:20,-20.5667,164.2833,80.87,85,100,20.47
351,Puerto Lleras,CO,2022-02-08 19:30:21,3.0223,-73.4044,71.51,95,100,3.0
352,Souillac,MU,2022-02-08 19:30:21,-20.5167,57.5167,76.35,88,40,3.44
353,Sawakin,SD,2022-02-08 19:30:21,19.1059,37.3321,72.9,73,32,4.16
354,Camacha,PT,2022-02-08 19:30:22,33.0833,-16.3333,64.53,82,0,11.5
355,Ouegoa,NC,2022-02-08 19:30:22,-20.35,164.4333,81.01,82,100,14.05
356,Bambous Virieux,MU,2022-02-08 19:30:23,-20.3428,57.7575,76.21,88,40,3.44
357,Shache,CN,2022-02-08 19:30:23,38.4167,77.2406,28.42,49,100,5.17
358,Ngunguru,NZ,2022-02-08 19:30:23,-35.6167,174.5,74.16,99,79,10.25
359,Jam Sahib,PK,2022-02-08 19:29:16,26.2958,68.6292,57.22,48,0,4.74
360,Omsukchan,RU,2022-02-08 19:30:24,62.5333,155.8,-23.13,72,93,2.73
361,Port Lincoln,AU,2022-02-08 19:30:24,-34.7333,135.8667,65.32,77,100,9.6
362,Zambrow,PL,2022-02-08 19:30:25,52.9855,22.2432,42.57,85,100,13.33
363,Esperance,AU,2022-02-08 19:31:26,-33.8667,121.9,57.04,70,20,5.64
364,Kloulklubed,PW,2022-02-08 19:31:26,7.0419,134.2556,82.35,82,100,17.94
365,Mpanda,TZ,2022-02-08 19:31:27,-6.3655,31.0409,66.04,95,95,2.66
366,Darjiu,RO,2022-02-08 19:31:27,46.2,25.2,32.43,90,81,9.31
367,Mecca,SA,2022-02-08 19:31:17,21.4267,39.8261,72.3,77,1,2.64
368,Teya,RU,2022-02-08 19:31:28,60.3778,92.6267,-23.37,100,44,0.78
369,Rawah,IQ,2022-02-08 19:31:28,34.4816,41.9093,54.32,59,100,12.86
370,Ixtapa,MX,2022-02-08 19:26:48,20.7,-105.2,76.23,61,0,9.22
371,Mopipi,BW,2022-02-08 19:31:29,-21.1833,24.8833,78.53,34,0,3.36
372,Hambantota,LK,2022-02-08 19:31:30,6.1241,81.1185,76.37,66,100,14.36
373,Kudahuvadhoo,MV,2022-02-08 19:31:30,2.6708,72.8944,82.49,66,100,11.97
374,Lagoa,PT,2022-02-08 19:31:30,39.05,-27.9833,59.56,71,72,6.67
375,Mezhdurechensk,RU,2022-02-08 19:31:31,53.6942,88.0603,1.36,99,98,1.81
376,Sorong,ID,2022-02-08 19:31:31,-0.8833,131.25,78.33,85,100,5.48
377,Rawson,AR,2022-02-08 19:30:53,-43.3002,-65.1023,67.03,54,96,21.09
378,Oakley,US,2022-02-08 19:31:32,37.9974,-121.7124,69.04,41,0,4.0
379,Olinda,BR,2022-02-08 19:31:33,-8.0089,-34.8553,85.73,62,40,6.91
380,Kremasti,GR,2022-02-08 19:31:33,36.4111,28.1189,49.05,76,75,10.36
381,Medicine Hat,CA,2022-02-08 19:31:34,50.0501,-110.6683,44.04,49,100,2.3
382,Yuty,PY,2022-02-08 19:31:34,-26.6,-56.25,91.69,20,0,7.47
383,Samana,DO,2022-02-08 19:30:12,19.2056,-69.3369,84.42,74,20,11.5
384,Ilulissat,GL,2022-02-08 19:31:35,69.2167,-51.1,-5.78,65,20,20.71
385,Gidole,ET,2022-02-08 19:31:35,5.65,37.3667,65.32,30,35,5.41
386,Naro Moru,KE,2022-02-08 19:31:36,-0.1676,37.0213,54.12,75,13,1.59
387,Manicore,BR,2022-02-08 19:31:36,-5.8092,-61.3003,81.93,88,100,1.32
388,Sabzevar,IR,2022-02-08 19:31:37,36.2126,57.6819,39.99,46,7,0.72
389,Zhuhai,CN,2022-02-08 19:31:37,22.2769,113.5678,61.99,77,40,12.66
390,Seini,RO,2022-02-08 19:31:38,47.75,23.2833,35.74,87,100,2.3
391,Shimoda,JP,2022-02-08 19:31:38,34.6667,138.95,40.1,70,94,15.12
392,Koutiala,ML,2022-02-08 19:31:39,12.3917,-5.4642,82.74,11,87,8.16
393,Bereda,ES,2022-02-08 19:31:39,43.2686,-7.5406,47.95,79,1,1.83
394,Boffa,GN,2022-02-08 19:31:40,10.1667,-14.0333,79.5,75,100,6.62
395,Coos Bay,US,2022-02-08 19:31:41,43.3665,-124.2179,55.92,93,20,11.5
396,Douglas,US,2022-02-08 19:31:41,41.3,-96.167,59.99,34,0,20.71
397,Akcaabat,TR,2022-02-08 19:31:42,41.0212,39.5715,64.27,27,75,10.36
398,Ko Samui,TH,2022-02-08 19:31:42,9.5357,99.9357,82.36,74,4,10.92
399,Galesong,ID,2022-02-08 19:31:43,-5.3166,119.3661,77.02,84,100,5.06
400,Abilene,US,2022-02-08 19:31:13,32.4487,-99.7331,64.89,22,0,16.11
401,Colares,PT,2022-02-08 19:31:43,38.7992,-9.4469,60.46,55,0,5.01
402,Nishihara,JP,2022-02-08 19:32:44,26.1842,127.7558,61.88,83,40,8.05
403,Darhan,MN,2022-02-08 19:32:44,49.4867,105.9228,-1.08,99,100,1.54
404,Waingapu,ID,2022-02-08 19:32:45,-9.6567,120.2641,78.76,84,97,2.93
405,Barranca,PE,2022-02-08 19:32:45,-10.75,-77.7667,74.5,67,22,10.94
406,Orikum,AL,2022-02-08 19:32:45,40.3253,19.4714,44.33,55,0,13.8
407,Sarankhola,BD,2022-02-08 19:32:46,22.3082,89.7897,60.4,72,0,1.81
408,Muroto,JP,2022-02-08 19:32:46,33.2833,134.15,45.77,68,100,9.89
409,Ouro Preto Do Oeste,BR,2022-02-08 19:32:47,-10.7481,-62.2158,76.05,92,100,4.27
410,Tilichiki,RU,2022-02-08 19:32:47,60.4667,166.1,-18.44,90,16,8.99
411,San Cristobal,VE,2022-02-08 19:32:48,7.7669,-72.225,82.58,52,71,5.64
412,Hovd,MN,2022-02-08 19:32:48,48.0056,91.6419,-11.96,79,12,2.71
413,Turukhansk,RU,2022-02-08 19:32:48,65.8167,87.9833,-15.45,91,100,4.14
414,Saint-Augustin,CA,2022-02-08 19:32:49,51.226,-58.6502,15.93,93,92,8.88
415,Juba,SS,2022-02-08 19:32:49,4.8517,31.5825,79.63,26,26,3.0
416,Wewak,PG,2022-02-08 19:32:50,-3.5534,143.6268,78.26,85,67,0.31
417,Severo-Kurilsk,RU,2022-02-08 19:32:50,50.6789,156.125,30.47,92,95,27.96
418,Cairns,AU,2022-02-08 19:30:05,-16.9167,145.7667,75.15,93,22,10.36
419,Aleksandrov Gay,RU,2022-02-08 19:32:51,50.147,48.5704,20.61,93,100,8.23
420,Rongcheng,CN,2022-02-08 19:32:51,30.634,117.8517,38.32,97,100,1.72
421,North Bend,US,2022-02-08 19:32:52,43.4065,-124.2243,55.85,93,20,11.5
422,Cozumel,MX,2022-02-08 19:29:45,20.5083,-86.9458,82.38,79,75,6.91
423,Pundaguitan,PH,2022-02-08 19:32:53,6.3711,126.1689,79.7,81,100,11.56
424,Tautira,PF,2022-02-08 19:32:53,-17.7333,-149.15,84.22,77,72,18.81
425,Bundaberg,AU,2022-02-08 19:32:26,-24.85,152.35,66.49,90,18,6.91
426,Dudinka,RU,2022-02-08 19:32:54,69.4058,86.1778,-0.38,90,100,21.5
427,Tiassale,CI,2022-02-08 19:32:54,5.8983,-4.8283,79.43,75,26,5.39
428,Mackay,AU,2022-02-08 19:31:54,-21.15,149.2,69.67,94,2,5.75
429,Miraflores,MX,2022-02-08 19:32:55,19.2167,-98.8083,64.81,38,32,10.2
430,Maldonado,UY,2022-02-08 19:32:55,-34.6667,-54.9167,72.79,58,52,9.57
431,Winnemucca,US,2022-02-08 19:32:55,40.973,-117.7357,49.1,36,0,5.75
432,Sault Sainte Marie,CA,2022-02-08 19:31:07,46.5168,-84.3333,30.88,69,100,8.05
433,Presidente Prudente,BR,2022-02-08 19:32:56,-22.1256,-51.3889,90.95,43,0,0.0
434,Kon Tum,VN,2022-02-08 19:32:56,14.35,108.0,64.62,96,68,3.06
435,Buritizeiro,BR,2022-02-08 19:32:57,-17.3511,-44.9622,74.79,85,100,1.7
436,Talnakh,RU,2022-02-08 19:32:57,69.4865,88.3972,-0.8,96,100,11.18
437,Iraray,PH,2022-02-08 19:32:58,8.9936,118.0511,77.94,84,100,4.7
438,Oksfjord,NO,2022-02-08 19:32:58,70.2396,22.3479,32.18,89,100,9.46
439,Avera,US,2022-02-08 19:32:58,33.194,-82.5271,52.92,42,100,4.12
440,Lilongwe,MW,2022-02-08 19:32:59,-13.9669,33.7873,66.56,96,78,2.44
441,Marathon,US,2022-02-08 19:30:36,44.9,-89.7668,34.84,60,0,12.66
442,Khash,IR,2022-02-08 19:32:59,28.2211,61.2158,46.53,36,0,4.23
443,Kemijarvi,FI,2022-02-08 19:33:00,66.7131,27.4306,16.48,97,100,4.47
444,Ponnani,IN,2022-02-08 19:33:00,10.767,75.9252,78.12,86,100,5.86
445,Eyrarbakki,IS,2022-02-08 19:33:01,63.863,-21.1481,32.05,95,100,5.79
446,Mareeba,AU,2022-02-08 19:33:01,-17.0,145.4333,70.52,95,34,2.28
447,Rio Gallegos,AR,2022-02-08 19:28:18,-51.6226,-69.2181,62.65,23,40,24.16
448,Akyab,MM,2022-02-08 19:33:02,20.15,92.9,62.26,52,97,8.43
449,Rocha,UY,2022-02-08 19:34:03,-34.4833,-54.3333,71.65,56,1,9.71
450,Port Hawkesbury,CA,2022-02-08 19:34:03,45.6169,-61.3485,39.9,99,100,25.32
451,Hasaki,JP,2022-02-08 19:34:03,35.7333,140.8333,30.6,66,94,13.29
452,Taiyuan,CN,2022-02-08 19:30:28,37.8694,112.5603,17.46,73,0,2.24
453,Isangel,VU,2022-02-08 19:34:04,-19.55,169.2667,80.71,89,75,4.61
454,Batouri,CM,2022-02-08 19:34:04,4.4333,14.3667,75.97,22,59,2.57
455,Suleja,NG,2022-02-08 19:34:05,9.1758,7.1808,86.99,15,87,1.83
456,Nanortalik,GL,2022-02-08 19:34:05,60.1432,-45.2371,12.61,57,0,31.29
457,Ailigandi,PA,2022-02-08 19:34:06,9.2333,-78.0167,81.86,73,67,11.77
458,Vega De Alatorre,MX,2022-02-08 19:34:06,20.0333,-96.6333,60.71,72,100,10.98
459,Kusu,JP,2022-02-08 19:34:07,33.2831,131.1514,36.32,93,100,1.16
460,Ierapetra,GR,2022-02-08 19:34:07,35.01,25.7353,50.14,63,85,8.01
461,Itamarandiba,BR,2022-02-08 19:34:08,-17.8572,-42.8589,70.12,95,100,3.51
462,Sampit,ID,2022-02-08 19:34:08,-2.5333,112.95,73.69,97,100,1.16
463,Ardesen,TR,2022-02-08 19:34:09,41.1911,40.9875,51.76,63,100,5.77
464,Libenge,CD,2022-02-08 19:34:09,3.65,18.6333,77.65,24,40,1.92
465,South Sioux City,US,2022-02-08 19:34:09,42.4739,-96.4136,57.15,28,0,18.41
466,Batticaloa,LK,2022-02-08 19:34:10,7.7102,81.6924,77.54,69,99,8.37
467,Itoman,JP,2022-02-08 19:34:10,26.1247,127.6694,62.62,80,20,6.91
468,Lovozero,RU,2022-02-08 19:34:11,68.005,35.0117,11.7,91,100,7.14
469,Illapel,CL,2022-02-08 19:34:11,-31.6308,-71.1653,82.98,43,0,9.33
470,Portland,US,2022-02-08 19:31:01,45.5234,-122.6762,51.46,94,100,3.0
471,Tibati,CM,2022-02-08 19:34:12,6.4667,12.6333,71.58,21,9,5.64
472,Keffi,NG,2022-02-08 19:34:12,8.8486,7.8736,88.18,16,84,3.06
473,Saint-Pierre,RE,2022-02-08 19:34:13,-21.3393,55.4781,76.68,83,40,3.44
474,Zhangjiakou,CN,2022-02-08 19:34:13,40.81,114.8794,20.14,33,89,1.88
475,Telde,ES,2022-02-08 19:34:13,27.9924,-15.4192,70.02,46,0,8.05
476,Podporozhye,RU,2022-02-08 19:34:14,60.9112,34.1706,16.23,100,96,2.89
477,Akdepe,TM,2022-02-08 19:34:14,42.0551,59.3788,30.29,82,4,6.73
478,Novosokolniki,RU,2022-02-08 19:34:15,56.3463,30.1578,27.77,94,100,8.57
479,Mana,GF,2022-02-08 19:34:15,5.6592,-53.7767,80.53,73,36,7.9
480,Suhut,TR,2022-02-08 19:34:16,38.5311,30.5458,32.2,99,100,6.35
481,Ponot,PH,2022-02-08 19:34:16,8.452,123.0222,77.74,89,100,17.09
482,Calvia,ES,2022-02-08 19:34:17,39.5657,2.5062,49.96,62,0,6.29
483,Comodoro Rivadavia,AR,2022-02-08 19:30:01,-45.8667,-67.5,71.46,18,0,13.8
484,Coolum Beach,AU,2022-02-08 19:34:17,-26.5333,153.1,67.23,87,8,7.27
485,Maniitsoq,GL,2022-02-08 19:34:18,65.4167,-52.9,-2.54,84,99,18.72
486,Zhigansk,RU,2022-02-08 19:34:18,66.7697,123.3711,-39.03,100,97,4.43
487,Constitucion,CL,2022-02-08 19:31:30,-35.3333,-72.4167,72.82,58,14,19.77
488,Qandala,SO,2022-02-08 19:34:19,11.472,49.8728,74.21,70,11,4.52
489,Mandera,KE,2022-02-08 19:32:56,3.9366,41.867,84.06,20,100,11.12
490,Douentza,ML,2022-02-08 19:34:19,14.9951,-2.9517,76.62,10,0,6.98
491,Constantine,DZ,2022-02-08 19:34:20,36.365,6.6147,45.81,81,40,4.61
492,Knin,HR,2022-02-08 19:34:20,44.0439,16.2,44.13,70,2,5.88
493,Kathmandu,NP,2022-02-08 19:34:09,27.7167,85.3167,44.82,93,20,4.61
494,Quatre Cocos,MU,2022-02-08 19:35:21,-20.2078,57.7625,76.08,80,93,7.7
495,Sugag,RO,2022-02-08 19:35:21,45.7667,23.6333,29.75,89,14,7.05
496,Hangu,CN,2022-02-08 19:35:22,39.2489,117.7892,23.04,66,96,3.44
497,Wagar,SD,2022-02-08 19:35:22,16.1525,36.2032,74.86,56,8,11.23
498,Arauco,CL,2022-02-08 19:35:23,-37.2463,-73.3175,77.02,49,7,15.39
499,Spencer,US,2022-02-08 19:35:23,43.1414,-95.1444,52.2,63,0,10.36
500,Yaan,NG,2022-02-08 19:35:23,7.3833,8.5667,85.68,13,61,4.47
501,Angoram,PG,2022-02-08 19:35:24,-4.0625,144.0661,73.54,99,82,0.83
502,Huron,US,2022-02-08 19:35:24,41.1501,-82.5499,31.68,66,15,11.21
503,Fort Dodge,US,2022-02-08 19:31:15,42.4975,-94.168,42.89,65,0,10.36
504,Sistranda,NO,2022-02-08 19:35:25,63.7256,8.834,38.89,79,100,37.16
505,Vikulovo,RU,2022-02-08 19:35:25,56.8167,70.6107,-2.97,100,79,4.63
506,Bella Union,UY,2022-02-08 19:35:25,-30.2752,-57.6007,89.17,18,0,11.03
507,Saint Austell,GB,2022-02-08 19:35:26,50.3383,-4.7658,50.56,93,75,9.22
508,Gonbad-E Qabus,IR,2022-02-08 19:35:26,37.25,55.1672,39.11,87,0,4.61
509,Bardiyah,LY,2022-02-08 19:35:27,31.7561,25.0865,55.35,53,100,22.91
510,Pangody,RU,2022-02-08 19:35:27,65.85,74.4859,-3.89,84,87,15.41
511,Maine-Soroa,NE,2022-02-08 19:35:27,13.2114,12.0241,70.3,10,50,8.25
512,Daru,PG,2022-02-08 19:35:28,-9.0763,143.2092,77.92,88,97,5.82
513,Richmond,US,2022-02-08 19:31:27,37.5538,-77.4603,51.96,48,75,9.22
514,Gat,IL,2022-02-08 19:35:29,31.61,34.7642,58.41,57,55,4.99
515,Kaka,TM,2022-02-08 19:35:29,37.3482,59.6143,43.11,65,0,4.38
516,Cuenca,EC,2022-02-08 19:35:29,-2.8833,-78.9833,69.93,49,75,5.75
517,Sao Filipe,CV,2022-02-08 19:35:30,14.8961,-24.4956,72.79,73,2,3.74
518,Nador,MA,2022-02-08 19:35:30,35.174,-2.9287,59.25,77,40,9.22
519,Half Moon Bay,US,2022-02-08 19:31:06,37.4636,-122.4286,71.87,56,0,3.44
520,Hefei,CN,2022-02-08 19:35:31,31.8639,117.2808,33.82,93,100,4.47
521,Dryden,CA,2022-02-08 19:35:31,49.7833,-92.7503,23.29,86,100,11.5
522,Saskylakh,RU,2022-02-08 19:35:32,71.9167,114.0833,1.38,85,100,14.29
523,Karlskrona,SE,2022-02-08 19:35:32,56.1616,15.5866,39.88,76,8,14.76
524,Erdenet,MN,2022-02-08 19:35:32,49.0333,104.0833,-0.76,90,100,2.86
525,Pangoa,PE,2022-02-08 19:35:33,-12.1167,-73.0,79.84,68,66,3.42
526,Channel-Port Aux Basques,CA,2022-02-08 19:30:33,47.5702,-59.1367,34.59,94,100,27.83
527,Martapura,ID,2022-02-08 19:35:33,-3.4167,114.85,73.49,100,100,8.05
528,Aswan,EG,2022-02-08 19:35:34,24.0934,32.907,67.3,19,0,5.75
529,Werda,BW,2022-02-08 19:35:34,-25.2667,23.2833,82.51,35,100,7.09
530,Grindavik,IS,2022-02-08 19:35:34,63.8424,-22.4338,32.47,93,75,8.05
531,Uruguaiana,BR,2022-02-08 19:35:35,-29.7547,-57.0883,85.93,28,20,10.36
532,Tucumcari,US,2022-02-08 19:35:35,35.1717,-103.725,65.95,18,0,3.44
533,Mount Isa,AU,2022-02-08 19:35:36,-20.7333,139.5,74.97,88,1,2.3
534,Druzhba,UA,2022-02-08 19:35:36,52.0428,33.9453,26.73,95,100,6.2
535,Joao Camara,BR,2022-02-08 19:35:37,-5.5375,-35.8197,87.04,51,3,18.57
536,Rabo De Peixe,PT,2022-02-08 19:35:37,37.8,-25.5833,59.27,92,20,4.61
537,Young,UY,2022-02-08 19:35:37,-32.6833,-57.6333,80.22,23,0,8.01
